Time,Extension,Load
(s),(mm),(N)
"87.25200","-10.95672","-0.26539"
"87.30200","-10.94022","-0.25216"
"87.35200","-10.92355","-0.26062"
"87.40200","-10.90705","-0.25296"
"87.45200","-10.89008","-0.26913"
"87.50200","-10.87368","-0.25945"
"87.55200","-10.85707","-0.26564"
"87.60200","-10.84042","-0.26668"
"87.65200","-10.82349","-0.26575"
"87.70200","-10.80702","-0.28094"
"87.75200","-10.79034","-0.26845"
"87.80200","-10.77357","-0.28297"
"87.85200","-10.75678","-0.27803"
"87.90200","-10.74030","-0.29075"
"87.95200","-10.72379","-0.27356"
"88.00200","-10.70686","-0.28201"
"88.05200","-10.69026","-0.27762"
"88.10200","-10.67371","-0.26914"
"88.15200","-10.65708","-0.27514"
"88.20200","-10.64022","-0.27071"
"88.25200","-10.62359","-0.27034"
"88.30200","-10.60690","-0.28513"
"88.35200","-10.59031","-0.27245"
"88.40200","-10.57337","-0.29076"
"88.45200","-10.55703","-0.27607"
"88.50200","-10.54030","-0.28687"
"88.55200","-10.52371","-0.28323"
"88.60200","-10.50685","-0.28408"
"88.65200","-10.49057","-0.27661"
"88.70200","-10.47367","-0.28195"
"88.75200","-10.45699","-0.27464"
"88.80200","-10.44008","-0.28416"
"88.85200","-10.42382","-0.26103"
"88.90200","-10.40687","-0.27603"
"88.95200","-10.39029","-0.26095"
"89.00200","-10.37347","-0.26965"
"89.05200","-10.35723","-0.27595"
"89.10200","-10.34023","-0.28015"
"89.15200","-10.32367","-0.27844"
"89.20200","-10.30689","-0.28493"
"89.25200","-10.29054","-0.27099"
"89.30200","-10.27345","-0.28617"
"89.35200","-10.25689","-0.27277"
"89.40200","-10.24015","-0.28704"
"89.45200","-10.22371","-0.27346"
"89.50200","-10.20677","-0.28301"
"89.55200","-10.19035","-0.28436"
"89.60200","-10.17370","-0.27321"
"89.65200","-10.15713","-0.27663"
"89.70200","-10.14020","-0.27513"
"89.75200","-10.12365","-0.26915"
"89.80200","-10.10696","-0.26900"
"89.85200","-10.09019","-0.27830"
"89.90200","-10.07343","-0.27783"
"89.95200","-10.05690","-0.27873"
"90.00200","-10.04047","-0.27940"
"90.05200","-10.02353","-0.28304"
"90.10200","-10.00695","-0.27457"
"90.15200","-9.99042","-0.27863"
"90.20200","-9.97383","-0.28546"
"90.25200","-9.95689","-0.26808"
"90.30200","-9.94024","-0.27951"
"90.35200","-9.92353","-0.28276"
"90.40200","-9.90701","-0.27765"
"90.45200","-9.89006","-0.27669"
"90.50200","-9.87369","-0.26541"
"90.55200","-9.85698","-0.27746"
"90.60200","-9.84042","-0.26482"
"90.65200","-9.82356","-0.26779"
"90.70200","-9.80717","-0.26437"
"90.75200","-9.79036","-0.26224"
"90.80200","-9.77370","-0.26116"
"90.85200","-9.75669","-0.27467"
"90.90200","-9.74042","-0.25476"
"90.95200","-9.72358","-0.27251"
"91.00200","-9.70703","-0.25146"
"91.05200","-9.69012","-0.26567"
"91.10200","-9.67389","-0.24830"
"91.15200","-9.65697","-0.25369"
"91.20200","-9.64035","-0.25230"
"91.25200","-9.62350","-0.25100"
"91.30200","-9.60718","-0.25242"
"91.35200","-9.59015","-0.26518"
"91.40200","-9.57360","-0.25390"
"91.45200","-9.55680","-0.26805"
"91.50200","-9.54044","-0.24792"
"91.55200","-9.52349","-0.26215"
"91.60200","-9.50696","-0.24037"
"91.65200","-9.49036","-0.24529"
"91.70200","-9.47381","-0.24803"
"91.75200","-9.45687","-0.24107"
"91.80200","-9.44027","-0.24129"
"91.85200","-9.42359","-0.23156"
"91.90200","-9.40688","-0.23347"
"91.95200","-9.39007","-0.24112"
"92.00200","-9.37352","-0.23548"
"92.05200","-9.35716","-0.25202"
"92.10200","-9.34025","-0.24574"
"92.15200","-9.32356","-0.24106"
"92.20200","-9.30700","-0.24611"
"92.25200","-9.29051","-0.23482"
"92.30200","-9.27357","-0.23526"
"92.35200","-9.25689","-0.22986"
"92.40200","-9.24017","-0.24442"
"92.45200","-9.22374","-0.23293"
"92.50200","-9.20673","-0.24277"
"92.55200","-9.19029","-0.23216"
"92.60200","-9.17360","-0.23643"
"92.65200","-9.15712","-0.23581"
"92.70200","-9.14019","-0.23617"
"92.75200","-9.12383","-0.23076"
"92.80200","-9.10697","-0.24028"
"92.85200","-9.09038","-0.22933"
"92.90200","-9.07336","-0.25294"
"92.95200","-9.05703","-0.22978"
"93.00200","-9.04025","-0.23323"
"93.05200","-9.02372","-0.23437"
"93.10200","-9.00681","-0.23054"
"93.15200","-8.99052","-0.23765"
"93.20200","-8.97370","-0.23499"
"93.25200","-8.95711","-0.23030"
"93.30200","-8.94019","-0.24698"
"93.35200","-8.92382","-0.23078"
"93.40200","-8.90686","-0.24660"
"93.45200","-8.89022","-0.23516"
"93.50200","-8.87344","-0.23891"
"93.55200","-8.85710","-0.24126"
"93.60200","-8.84017","-0.24259"
"93.65200","-8.82361","-0.23265"
"93.70200","-8.80695","-0.24396"
"93.75200","-8.79051","-0.24522"
"93.80200","-8.77357","-0.24343"
"93.85200","-8.75693","-0.23994"
"93.90200","-8.74028","-0.24066"
"93.95200","-8.72361","-0.24304"
"94.00200","-8.70681","-0.24573"
"94.05200","-8.69014","-0.24247"
"94.10200","-8.67378","-0.24366"
"94.15200","-8.65694","-0.24501"
"94.20200","-8.64023","-0.23735"
"94.25200","-8.62361","-0.24468"
"94.30200","-8.60715","-0.23326"
"94.35200","-8.59029","-0.23326"
"94.40200","-8.57356","-0.24311"
"94.45200","-8.55679","-0.23464"
"94.50200","-8.54045","-0.22532"
"94.55200","-8.52348","-0.23840"
"94.60200","-8.50698","-0.22798"
"94.65200","-8.49022","-0.24007"
"94.70200","-8.47382","-0.23201"
"94.75200","-8.45689","-0.23456"
"94.80200","-8.44039","-0.22811"
"94.85200","-8.42365","-0.23019"
"94.90200","-8.40711","-0.22642"
"94.95200","-8.39002","-0.23197"
"95.00200","-8.37363","-0.22829"
"95.05200","-8.35692","-0.23299"
"95.10200","-8.34047","-0.22168"
"95.15200","-8.32343","-0.23425"
"95.20200","-8.30707","-0.23154"
"95.25200","-8.29043","-0.22699"
"95.30200","-8.27379","-0.22838"
"95.35200","-8.25681","-0.23367"
"95.40200","-8.24045","-0.22317"
"95.45200","-8.22356","-0.23627"
"95.50200","-8.20688","-0.22646"
"95.55200","-8.19005","-0.24442"
"95.60200","-8.17372","-0.24092"
"95.65200","-8.15692","-0.23047"
"95.70200","-8.14023","-0.23633"
"95.75200","-8.12358","-0.25396"
"95.80200","-8.10714","-0.22935"
"95.85200","-8.09029","-0.24271"
"95.90200","-8.07359","-0.24673"
"95.95200","-8.05688","-0.24390"
"96.00200","-8.04030","-0.23244"
"96.05200","-8.02353","-0.23937"
"96.10200","-8.00678","-0.24028"
"96.15200","-7.99040","-0.24247"
"96.20200","-7.97366","-0.23544"
"96.25200","-7.95693","-0.23683"
"96.30200","-7.94024","-0.23765"
"96.35200","-7.92382","-0.22210"
"96.40200","-7.90701","-0.23740"
"96.45200","-7.89024","-0.22946"
"96.50200","-7.87342","-0.23009"
"96.55200","-7.85711","-0.24054"
"96.60200","-7.84016","-0.22446"
"96.65200","-7.82364","-0.22387"
"96.70200","-7.80686","-0.23725"
"96.75200","-7.79054","-0.21896"
"96.80200","-7.77360","-0.22365"
"96.85200","-7.75709","-0.21597"
"96.90200","-7.74027","-0.21328"
"96.95200","-7.72380","-0.21098"
"97.00200","-7.70671","-0.22495"
"97.05200","-7.69032","-0.21911"
"97.10200","-7.67362","-0.22300"
"97.15200","-7.65711","-0.22785"
"97.20200","-7.64011","-0.23124"
"97.25200","-7.62373","-0.21840"
"97.30200","-7.60701","-0.23034"
"97.35200","-7.59046","-0.21332"
"97.40200","-7.57355","-0.21880"
"97.45200","-7.55704","-0.20330"
"97.50200","-7.54023","-0.21582"
"97.55200","-7.52354","-0.21312"
"97.60200","-7.50672","-0.20644"
"97.65200","-7.49031","-0.22405"
"97.70200","-7.47365","-0.21374"
"97.75200","-7.45703","-0.21788"
"97.80200","-7.44024","-0.21316"
"97.85200","-7.42375","-0.21446"
"97.90200","-7.40700","-0.21788"
"97.95200","-7.39026","-0.21037"
"98.00200","-7.37350","-0.21029"
"98.05200","-7.35697","-0.21199"
"98.10200","-7.34020","-0.20096"
"98.15200","-7.32344","-0.21904"
"98.20200","-7.30702","-0.21344"
"98.25200","-7.29035","-0.22721"
"98.30200","-7.27368","-0.22806"
"98.35200","-7.25693","-0.22281"
"98.40200","-7.24044","-0.22559"
"98.45200","-7.22368","-0.21345"
"98.50200","-7.20695","-0.20482"
"98.55200","-7.19004","-0.21926"
"98.60200","-7.17369","-0.20855"
"98.65200","-7.15682","-0.20866"
"98.70200","-7.14031","-0.21354"
"98.75200","-7.12350","-0.21175"
"98.80200","-7.10719","-0.20873"
"98.85200","-7.09030","-0.21483"
"98.90200","-7.07375","-0.20176"
"98.95200","-7.05692","-0.21260"
"99.00200","-7.04052","-0.20697"
"99.05200","-7.02342","-0.21531"
"99.10200","-7.00694","-0.20194"
"99.15200","-6.99023","-0.20575"
"99.20200","-6.97383","-0.20340"
"99.25200","-6.95679","-0.19821"
"99.30200","-6.94036","-0.20369"
"99.35200","-6.92367","-0.20847"
"99.40200","-6.90715","-0.18961"
"99.45200","-6.89018","-0.21560"
"99.50200","-6.87366","-0.21083"
"99.55200","-6.85689","-0.21731"
"99.60200","-6.84027","-0.22369"
"99.65200","-6.82338","-0.22122"
"99.70200","-6.80696","-0.22213"
"99.75200","-6.79033","-0.21246"
"99.80200","-6.77364","-0.22393"
"99.85200","-6.75691","-0.23045"
"99.90200","-6.74039","-0.21422"
"99.95200","-6.72370","-0.23656"
"100.00200","-6.70694","-0.22077"
"100.05200","-6.69016","-0.22018"
"100.10200","-6.67358","-0.22035"
"100.15200","-6.65692","-0.22020"
"100.20200","-6.64010","-0.22623"
"100.25200","-6.62363","-0.21310"
"100.30200","-6.60698","-0.23278"
"100.35200","-6.59038","-0.21955"
"100.40200","-6.57361","-0.22085"
"100.45200","-6.55702","-0.22673"
"100.50200","-6.54037","-0.21210"
"100.55200","-6.52365","-0.22269"
"100.60200","-6.50676","-0.20715"
"100.65200","-6.49034","-0.21144"
"100.70200","-6.47355","-0.20892"
"100.75200","-6.45698","-0.19555"
"100.80200","-6.44015","-0.21200"
"100.85200","-6.42385","-0.20213"
"100.90200","-6.40703","-0.20696"
"100.95200","-6.39045","-0.19826"
"101.00200","-6.37350","-0.21213"
"101.05200","-6.35716","-0.20010"
"101.10200","-6.34013","-0.21861"
"101.15200","-6.32358","-0.21054"
"101.20200","-6.30680","-0.20870"
"101.25200","-6.29048","-0.20136"
"101.30200","-6.27350","-0.21371"
"101.35200","-6.25701","-0.20466"
"101.40200","-6.24030","-0.19978"
"101.45200","-6.22389","-0.20110"
"101.50200","-6.20686","-0.20412"
"101.55200","-6.19030","-0.20546"
"101.60200","-6.17357","-0.21715"
"101.65200","-6.15699","-0.21335"
"101.70200","-6.14006","-0.22522"
"101.75200","-6.12355","-0.22119"
"101.80200","-6.10698","-0.20523"
"101.85200","-6.09033","-0.23465"
"101.90200","-6.07358","-0.21520"
"101.95200","-6.05702","-0.23338"
"102.00200","-6.04042","-0.22109"
"102.05200","-6.02368","-0.22440"
"102.10200","-6.00676","-0.23074"
"102.15200","-5.99016","-0.21568"
"102.20200","-5.97363","-0.22477"
"102.25200","-5.95677","-0.21103"
"102.30200","-5.94022","-0.20517"
"102.35200","-5.92360","-0.21286"
"102.40200","-5.90711","-0.19709"
"102.45200","-5.89027","-0.20325"
"102.50200","-5.87366","-0.18370"
"102.55200","-5.85702","-0.19879"
"102.60200","-5.84039","-0.18388"
"102.65200","-5.82340","-0.18762"
"102.70200","-5.80696","-0.19515"
"102.75200","-5.79028","-0.17807"
"102.80200","-5.77376","-0.18076"
"102.85200","-5.75678","-0.19200"
"102.90200","-5.74040","-0.17191"
"102.95200","-5.72372","-0.18476"
"103.00200","-5.70716","-0.15776"
"103.05200","-5.69015","-0.17035"
"103.10200","-5.67373","-0.15411"
"103.15200","-5.65682","-0.16131"
"103.20200","-5.64026","-0.16698"
"103.25200","-5.62345","-0.15683"
"103.30200","-5.60708","-0.17927"
"103.35200","-5.59023","-0.16148"
"103.40200","-5.57367","-0.17176"
"103.45200","-5.55695","-0.17328"
"103.50200","-5.54053","-0.16507"
"103.55200","-5.52366","-0.17752"
"103.60200","-5.50719","-0.17293"
"103.65200","-5.49033","-0.18300"
"103.70200","-5.47376","-0.18819"
"103.75200","-5.45680","-0.19124"
"103.80200","-5.44019","-0.19511"
"103.85200","-5.42363","-0.20546"
"103.90200","-5.40708","-0.19659"
"103.95200","-5.39024","-0.20586"
"104.00200","-5.37369","-0.19568"
"104.05200","-5.35708","-0.19704"
"104.10200","-5.34034","-0.18596"
"104.15200","-5.32348","-0.18438"
"104.20200","-5.30681","-0.18985"
"104.25200","-5.29031","-0.18975"
"104.30200","-5.27351","-0.18214"
"104.35200","-5.25693","-0.17956"
"104.40200","-5.24024","-0.17353"
"104.45200","-5.22378","-0.16573"
"104.50200","-5.20693","-0.17155"
"104.55200","-5.19030","-0.17436"
"104.60200","-5.17372","-0.17473"
"104.65200","-5.15707","-0.16372"
"104.70200","-5.14006","-0.16846"
"104.75200","-5.12360","-0.16566"
"104.80200","-5.10693","-0.16948"
"104.85200","-5.09040","-0.15955"
"104.90200","-5.07342","-0.16950"
"104.95200","-5.05700","-0.16262"
"105.00200","-5.04044","-0.16162"
"105.05200","-5.02384","-0.15996"
"105.10200","-5.00682","-0.17428"
"105.15200","-4.99042","-0.15891"
"105.20200","-4.97356","-0.17218"
"105.25200","-4.95689","-0.16771"
"105.30200","-4.94009","-0.16549"
"105.35200","-4.92376","-0.17358"
"105.40200","-4.90694","-0.16537"
"105.45200","-4.89030","-0.17882"
"105.50200","-4.87356","-0.16643"
"105.55200","-4.85720","-0.16373"
"105.60200","-4.84027","-0.16635"
"105.65200","-4.82362","-0.15874"
"105.70200","-4.80682","-0.17230"
"105.75200","-4.79037","-0.15491"
"105.80200","-4.77346","-0.16553"
"105.85200","-4.75683","-0.16909"
"105.90200","-4.74030","-0.15863"
"105.95200","-4.72377","-0.17041"
"106.00200","-4.70694","-0.16312"
"106.05200","-4.69027","-0.16812"
"106.10200","-4.67375","-0.16894"
"106.15200","-4.65705","-0.15535"
"106.20200","-4.64014","-0.17460"
"106.25200","-4.62342","-0.15859"
"106.30200","-4.60701","-0.16035"
"106.35200","-4.59024","-0.16466"
"106.40200","-4.57362","-0.15641"
"106.45200","-4.55691","-0.16522"
"106.50200","-4.54053","-0.14510"
"106.55200","-4.52362","-0.15635"
"106.60200","-4.50695","-0.14138"
"106.65200","-4.49029","-0.14776"
"106.70200","-4.47371","-0.14630"
"106.75200","-4.45675","-0.15309"
"106.80200","-4.44022","-0.15699"
"106.85200","-4.42354","-0.16511"
"106.90200","-4.40711","-0.15678"
"106.95200","-4.39015","-0.15829"
"107.00200","-4.37368","-0.14596"
"107.05200","-4.35710","-0.14595"
"107.10200","-4.34052","-0.14424"
"107.15200","-4.32344","-0.14929"
"107.20200","-4.30702","-0.14131"
"107.25200","-4.29026","-0.14010"
"107.30200","-4.27364","-0.14793"
"107.35200","-4.25676","-0.15692"
"107.40200","-4.24043","-0.14864"
"107.45200","-4.22365","-0.15961"
"107.50200","-4.20704","-0.15303"
"107.55200","-4.19020","-0.15748"
"107.60200","-4.17378","-0.15388"
"107.65200","-4.15696","-0.16012"
"107.70200","-4.14024","-0.14230"
"107.75200","-4.12342","-0.15283"
"107.80200","-4.10701","-0.14749"
"107.85200","-4.09019","-0.14454"
"107.90200","-4.07351","-0.15046"
"107.95200","-4.05692","-0.15578"
"108.00200","-4.04045","-0.15142"
"108.05200","-4.02365","-0.15109"
"108.10200","-4.00694","-0.16274"
"108.15200","-3.99041","-0.15093"
"108.20200","-3.97377","-0.14706"
"108.25200","-3.95683","-0.15167"
"108.30200","-3.94006","-0.13648"
"108.35200","-3.92366","-0.14657"
"108.40200","-3.90694","-0.14484"
"108.45200","-3.89026","-0.14734"
"108.50200","-3.87350","-0.14628"
"108.55200","-3.85717","-0.14516"
"108.60200","-3.84031","-0.14508"
"108.65200","-3.82364","-0.13859"
"108.70200","-3.80692","-0.14971"
"108.75200","-3.79044","-0.14842"
"108.80200","-3.77347","-0.15130"
"108.85200","-3.75692","-0.14752"
"108.90200","-3.74022","-0.13931"
"108.95200","-3.72383","-0.13750"
"109.00200","-3.70681","-0.13732"
"109.05200","-3.69031","-0.13568"
"109.10200","-3.67377","-0.13868"
"109.15200","-3.65720","-0.12776"
"109.20200","-3.64012","-0.13265"
"109.25200","-3.62363","-0.14126"
"109.30200","-3.60694","-0.14060"
"109.35200","-3.59033","-0.14272"
"109.40200","-3.57343","-0.13798"
"109.45200","-3.55699","-0.14761"
"109.50200","-3.54031","-0.13414"
"109.55200","-3.52373","-0.13705"
"109.60200","-3.50688","-0.14426"
"109.65200","-3.49042","-0.12868"
"109.70200","-3.47369","-0.13749"
"109.75200","-3.45699","-0.12743"
"109.80200","-3.44010","-0.13602"
"109.85200","-3.42362","-0.13648"
"109.90200","-3.40695","-0.13398"
"109.95200","-3.39019","-0.13873"
"110.00200","-3.37353","-0.12855"
"110.05200","-3.35711","-0.13256"
"110.10200","-3.34041","-0.12056"
"110.15200","-3.32364","-0.12926"
"110.20200","-3.30696","-0.13103"
"110.25200","-3.29036","-0.12791"
"110.30200","-3.27353","-0.12894"
"110.35200","-3.25676","-0.12924"
"110.40200","-3.24030","-0.12556"
"110.45200","-3.22361","-0.13210"
"110.50200","-3.20699","-0.12366"
"110.55200","-3.19018","-0.13172"
"110.60200","-3.17376","-0.12317"
"110.65200","-3.15702","-0.13449"
"110.70200","-3.14036","-0.13643"
"110.75200","-3.12359","-0.12618"
"110.80200","-3.10708","-0.12997"
"110.85200","-3.09015","-0.11510"
"110.90200","-3.07355","-0.11280"
"110.95200","-3.05681","-0.10777"
"111.00200","-3.04048","-0.09958"
"111.05200","-3.02353","-0.10808"
"111.10200","-3.00700","-0.10322"
"111.15200","-2.99035","-0.11218"
"111.20200","-2.97387","-0.10560"
"111.25200","-2.95683","-0.11291"
"111.30200","-2.94032","-0.10642"
"111.35200","-2.92354","-0.11102"
"111.40200","-2.90696","-0.09853"
"111.45200","-2.89009","-0.10037"
"111.50200","-2.87362","-0.09502"
"111.55200","-2.85699","-0.10275"
"111.60200","-2.84040","-0.08830"
"111.65200","-2.82358","-0.09763"
"111.70200","-2.80706","-0.08373"
"111.75200","-2.79036","-0.08596"
"111.80200","-2.77364","-0.08838"
"111.85200","-2.75676","-0.09148"
"111.90200","-2.74029","-0.09657"
"111.95200","-2.72362","-0.09175"
"112.00200","-2.70683","-0.09845"
"112.05200","-2.69020","-0.08735"
"112.10200","-2.67376","-0.09410"
"112.15200","-2.65708","-0.09267"
"112.20200","-2.64030","-0.09205"
"112.25200","-2.62362","-0.08784"
"112.30200","-2.60703","-0.08760"
"112.35200","-2.59021","-0.08136"
"112.40200","-2.57338","-0.09579"
"112.45200","-2.55694","-0.08364"
"112.50200","-2.54035","-0.09663"
"112.55200","-2.52369","-0.08811"
"112.60200","-2.50682","-0.08279"
"112.65200","-2.49042","-0.07906"
"112.70200","-2.47375","-0.08030"
"112.75200","-2.45706","-0.07604"
"112.80200","-2.44024","-0.07402"
"112.85200","-2.42374","-0.06583"
"112.90200","-2.40682","-0.06985"
"112.95200","-2.39023","-0.06115"
"113.00200","-2.37346","-0.06805"
"113.05200","-2.35716","-0.04693"
"113.10200","-2.34020","-0.06363"
"113.15200","-2.32361","-0.05398"
"113.20200","-2.30696","-0.06716"
"113.25200","-2.29053","-0.05400"
"113.30200","-2.27351","-0.06510"
"113.35200","-2.25691","-0.05627"
"113.40200","-2.24020","-0.05500"
"113.45200","-2.22373","-0.04596"
"113.50200","-2.20681","-0.04588"
"113.55200","-2.19034","-0.04193"
"113.60200","-2.17369","-0.05653"
"113.65200","-2.15709","-0.04608"
"113.70200","-2.14020","-0.05373"
"113.75200","-2.12367","-0.04208"
"113.80200","-2.10701","-0.04726"
"113.85200","-2.09033","-0.04789"
"113.90200","-2.07347","-0.04541"
"113.95200","-2.05689","-0.03960"
"114.00200","-2.04029","-0.03332"
"114.05200","-2.02353","-0.04074"
"114.10200","-2.00685","-0.03202"
"114.15200","-1.99038","-0.02664"
"114.20200","-1.97381","-0.03170"
"114.25200","-1.95695","-0.02995"
"114.30200","-1.94029","-0.03275"
"114.35200","-1.92371","-0.02958"
"114.40200","-1.90697","-0.02404"
"114.45200","-1.89011","-0.03328"
"114.50200","-1.87356","-0.01810"
"114.55200","-1.85698","-0.03256"
"114.60200","-1.84040","-0.00783"
"114.65200","-1.82350","-0.01123"
"114.70200","-1.80704","-0.00401"
"114.75200","-1.79042","0.00415"
"114.80200","-1.77367","0.00214"
"114.85200","-1.75682","0.00359"
"114.90200","-1.74028","0.00059"
"114.95200","-1.72357","-0.00112"
"115.00200","-1.70692","0.00434"
"115.05200","-1.69010","-0.00358"
"115.10200","-1.67380","0.01579"
"115.15200","-1.65691","0.00214"
"115.20200","-1.64030","0.01511"
"115.25200","-1.62364","0.01649"
"115.30200","-1.60723","0.02054"
"115.35200","-1.59025","0.01569"
"115.40200","-1.57356","0.02129"
"115.45200","-1.55679","0.01051"
"115.50200","-1.54038","0.02215"
"115.55200","-1.52345","0.00802"
"115.60200","-1.50689","0.02808"
"115.65200","-1.49028","0.01999"
"115.70200","-1.47383","0.03634"
"115.75200","-1.45688","0.02552"
"115.80200","-1.44029","0.03321"
"115.85200","-1.42368","0.03343"
"115.90200","-1.40707","0.01954"
"115.95200","-1.39009","0.02770"
"116.00200","-1.37347","0.01988"
"116.05200","-1.35700","0.02671"
"116.10200","-1.34028","0.03678"
"116.15200","-1.32357","0.03124"
"116.20200","-1.30700","0.02856"
"116.25200","-1.29049","0.03031"
"116.30200","-1.27364","0.03013"
"116.35200","-1.25690","0.02776"
"116.40200","-1.24029","0.02777"
"116.45200","-1.22368","0.04821"
"116.50200","-1.20677","0.03146"
"116.55200","-1.19020","0.04020"
"116.60200","-1.17365","0.03961"
"116.65200","-1.15714","0.02382"
"116.70200","-1.14016","0.03020"
"116.75200","-1.12368","0.03940"
"116.80200","-1.10713","0.03471"
"116.85200","-1.09042","0.03381"
"116.90200","-1.07346","0.03969"
"116.95200","-1.05696","0.04377"
"117.00200","-1.04032","0.03118"
"117.05200","-1.02368","0.04327"
"117.10200","-1.00676","0.03575"
"117.15200","-0.99042","0.03421"
"117.20200","-0.97367","0.03498"
"117.25200","-0.95700","0.03433"
"117.30200","-0.94025","0.03530"
"117.35200","-0.92385","0.03846"
"117.40200","-0.90695","0.03372"
"117.45200","-0.89025","0.04426"
"117.50200","-0.87346","0.03108"
"117.55200","-0.85705","0.04094"
"117.60200","-0.84022","0.03038"
"117.65200","-0.82356","0.03951"
"117.70200","-0.80691","0.02886"
"117.75200","-0.79049","0.03713"
"117.80200","-0.77359","0.04051"
"117.85200","-0.75693","0.03248"
"117.90200","-0.74036","0.02765"
"117.95200","-0.72381","0.04028"
"118.00200","-0.70680","0.02583"
"118.05200","-0.69011","0.03132"
"118.10200","-0.67363","0.02643"
"118.15200","-0.65694","0.03375"
"118.20200","-0.64016","0.02308"
"118.25200","-0.62358","0.03952"
"118.30200","-0.60716","0.03326"
"118.35200","-0.59033","0.03156"
"118.40200","-0.57357","0.02803"
"118.45200","-0.55692","0.02924"
"118.50200","-0.54035","0.03443"
"118.55200","-0.52343","0.02523"
"118.60200","-0.50687","0.04261"
"118.65200","-0.49028","0.02806"
"118.70200","-0.47382","0.03950"
"118.75200","-0.45679","0.02562"
"118.80200","-0.44034","0.04083"
"118.85200","-0.42377","0.03702"
"118.90200","-0.40714","0.03388"
"118.95200","-0.39020","0.03832"
"119.00200","-0.37358","0.03549"
"119.05200","-0.35694","0.02532"
"119.10200","-0.34034","0.03340"
"119.15200","-0.32341","0.03155"
"119.20200","-0.30702","0.03700"
"119.25200","-0.29037","0.03909"
"119.30200","-0.27369","0.03304"
"119.35200","-0.25686","0.04194"
"119.40200","-0.24045","0.03790"
"119.45200","-0.22365","0.04149"
"119.50200","-0.20696","0.02722"
"119.55200","-0.19016","0.01978"
"119.60200","-0.17374","0.03726"
"119.65200","-0.15694","0.02423"
"119.70200","-0.14027","0.03700"
"119.75200","-0.12354","0.03004"
"119.80200","-0.10714","0.03199"
"119.85200","-0.09032","0.02776"
"119.90200","-0.07364","0.03094"
"119.95200","-0.05694","0.03239"
"120.00200","-0.04044","0.03705"
"120.05200","-0.02350","0.03530"
"120.10200","-0.00675","0.03645"
"120.12300","0.00022","0.00383"
